latent_dim1,latent_dim2,日期,台灣核心CPI,台灣CPI,台灣出口物價指數年增率,台灣進口物價指數年增率,台灣GDP,台灣出(入)超,台灣領先指標,台灣M1A(期底)年增率,台灣M1B(期底)年增率,台灣M2(期底)年增率,台灣隔夜拆款利率(月底值),台灣重貼現率 (月底值),美國失業率,美國初次領取失業救濟人數,美國非農業就業人數變化,美國CPI年增率,美國核心CPI年增率,美國進口價格年增率,美國出口物價指數月增率,美國GDP成長率
-0.016865015,3.3238678,2013/6/19,97.17,97.77,-1.547142,-3.366733,3666.24,3.25,103.65,10.35,8.56,5.27,0.386,1.875,7.5,347.0,158.0,1.8,1.6,0.1,-0.1,0.7691
-0.0009985566,3.2903674,2013/6/20,97.17,97.77,-1.547142,-3.366733,3666.24,3.25,103.65,10.35,8.56,5.27,0.386,1.875,7.5,347.0,158.0,1.8,1.6,0.1,-0.1,0.7691
-0.027446896,3.3272188,2013/6/21,97.17,97.77,-1.547142,-3.366733,3666.24,3.25,103.65,10.35,8.56,5.27,0.386,1.875,7.5,347.0,158.0,1.8,1.6,0.1,-0.1,0.7691
-0.08544773,3.462993,2013/6/24,97.17,97.77,-1.547142,-3.366733,3666.24,3.25,103.65,10.35,8.56,5.27,0.386,1.875,7.5,340.0,158.0,1.8,1.6,0.1,-0.1,0.7691
-0.06266564,3.4165099,2013/6/25,97.17,97.77,-1.547142,-3.366733,3666.24,3.25,103.65,10.35,8.56,5.27,0.386,1.875,7.5,340.0,158.0,1.8,1.6,0.1,-0.1,0.7691
-0.040552616,3.3725085,2013/6/26,97.17,97.77,-1.547142,-3.366733,3666.24,3.25,103.65,10.35,8.56,5.27,0.386,1.875,7.5,340.0,158.0,1.8,1.6,0.1,-0.1,0.7691
0.006360054,3.2821114,2013/6/27,97.17,97.77,-1.547142,-3.366733,3666.24,3.25,103.65,10.35,8.56,5.27,0.386,1.875,7.5,340.0,158.0,1.8,1.6,0.1,-0.1,0.7691
0.05901271,3.1978784,2013/6/28,97.17,97.77,-1.547142,-3.366733,3666.24,3.25,103.65,10.35,8.56,5.27,0.386,1.875,7.5,340.0,158.0,1.8,1.6,0.1,-0.1,0.7691
0.15081066,3.3834434,2013/7/1,97.17,97.62,-1.43379,-4.1278190000000015,3814.56,3.21,103.92,8.73,8.74,5.82,0.386,1.875,7.3,353.0,111.0,2.0,1.7,0.9,-0.2,3.1206
0.15785092,3.2686012,2013/7/2,97.17,97.62,-1.43379,-4.1278190000000015,3814.56,3.21,103.92,8.73,8.74,5.82,0.386,1.875,7.3,353.0,111.0,2.0,1.7,0.9,-0.2,3.1206
0.15569407,3.3275673,2013/7/3,97.17,97.62,-1.43379,-4.1278190000000015,3814.56,3.21,103.92,8.73,8.74,5.82,0.386,1.875,7.3,353.0,111.0,2.0,1.7,0.9,-0.2,3.1206
0.15933496,3.2703323,2013/7/4,97.17,97.62,-1.43379,-4.1278190000000015,3814.56,3.21,103.92,8.73,8.74,5.82,0.386,1.875,7.3,353.0,111.0,2.0,1.7,0.9,-0.2,3.1206
0.17209959,3.1387315,2013/7/5,97.17,97.62,-1.43379,-4.1278190000000015,3814.56,3.21,103.92,8.73,8.74,5.82,0.386,1.875,7.3,353.0,111.0,2.0,1.7,0.9,-0.2,3.1206
0.18814296,3.3831024,2013/7/8,97.17,97.62,-1.43379,-4.1278190000000015,3814.56,3.21,103.92,8.73,8.74,5.82,0.386,1.875,7.3,342.0,111.0,2.0,1.7,0.9,-0.2,3.1206
0.18565637,3.1449835,2013/7/9,97.17,97.62,-1.43379,-4.1278190000000015,3814.56,3.21,103.92,8.73,8.74,5.82,0.386,1.875,7.3,342.0,111.0,2.0,1.7,0.9,-0.2,3.1206
0.19242728,3.0932388,2013/7/10,97.17,97.62,-1.43379,-4.1278190000000015,3814.56,3.21,103.92,8.73,8.74,5.82,0.386,1.875,7.3,342.0,111.0,2.0,1.7,0.9,-0.2,3.1206
0.23323852,3.0098052,2013/7/11,97.17,97.62,-1.43379,-4.1278190000000015,3814.56,3.21,103.92,8.73,8.74,5.82,0.386,1.875,7.3,342.0,111.0,2.0,1.7,0.9,-0.2,3.1206
0.20041293,3.1548953,2013/7/12,97.17,97.62,-1.43379,-4.1278190000000015,3814.56,3.21,103.92,8.73,8.74,5.82,0.386,1.875,7.3,342.0,111.0,2.0,1.7,0.9,-0.2,3.1206
0.22686332,3.131424,2013/7/15,97.17,97.62,-1.43379,-4.1278190000000015,3814.56,3.21,103.92,8.73,8.74,5.82,0.386,1.875,7.3,356.0,111.0,2.0,1.7,0.9,-0.2,3.1206
0.21704113,3.1915123,2013/7/16,97.17,97.62,-1.43379,-4.1278190000000015,3814.56,3.21,103.92,8.73,8.74,5.82,0.386,1.875,7.3,356.0,111.0,2.0,1.7,0.9,-0.2,3.1206
0.24024302,3.1544394,2013/7/17,97.17,97.62,-1.43379,-4.1278190000000015,3814.56,3.21,103.92,8.73,8.74,5.82,0.386,1.875,7.3,356.0,111.0,2.0,1.7,0.9,-0.2,3.1206
0.20993453,3.275058,2013/7/18,97.17,97.62,-1.43379,-4.1278190000000015,3814.56,3.21,103.92,8.73,8.74,5.82,0.386,1.875,7.3,356.0,111.0,2.0,1.7,0.9,-0.2,3.1206
0.21744138,3.4897106,2013/7/19,97.17,97.62,-1.43379,-4.1278190000000015,3814.56,3.21,103.92,8.73,8.74,5.82,0.386,1.875,7.3,356.0,111.0,2.0,1.7,0.9,-0.2,3.1206
0.22142118,3.1530805,2013/7/22,97.17,97.62,-1.43379,-4.1278190000000015,3814.56,3.21,103.92,8.73,8.74,5.82,0.386,1.875,7.3,333.0,111.0,2.0,1.7,0.9,-0.2,3.1206
0.2375918,3.1606698,2013/7/23,97.17,97.62,-1.43379,-4.1278190000000015,3814.56,3.21,103.92,8.73,8.74,5.82,0.386,1.875,7.3,333.0,111.0,2.0,1.7,0.9,-0.2,3.1206
0.21715444,3.262927,2013/7/24,97.17,97.62,-1.43379,-4.1278190000000015,3814.56,3.21,103.92,8.73,8.74,5.82,0.386,1.875,7.3,333.0,111.0,2.0,1.7,0.9,-0.2,3.1206
0.21998733,3.2946813,2013/7/25,97.17,97.62,-1.43379,-4.1278190000000015,3814.56,3.21,103.92,8.73,8.74,5.82,0.386,1.875,7.3,333.0,111.0,2.0,1.7,0.9,-0.2,3.1206
0.22238511,3.3964124,2013/7/26,97.17,97.62,-1.43379,-4.1278190000000015,3814.56,3.21,103.92,8.73,8.74,5.82,0.386,1.875,7.3,333.0,111.0,2.0,1.7,0.9,-0.2,3.1206
0.21910983,3.4756215,2013/7/29,97.17,97.62,-1.43379,-4.1278190000000015,3814.56,3.21,103.92,8.73,8.74,5.82,0.386,1.875,7.3,341.0,111.0,2.0,1.7,0.9,-0.2,3.1206
0.21367365,3.323489,2013/7/30,97.17,97.62,-1.43379,-4.1278190000000015,3814.56,3.21,103.92,8.73,8.74,5.82,0.386,1.875,7.3,341.0,111.0,2.0,1.7,0.9,-0.2,3.1206
0.21379185,3.3189118,2013/7/31,97.17,97.62,-1.43379,-4.1278190000000015,3814.56,3.21,103.92,8.73,8.74,5.82,0.386,1.875,7.3,341.0,111.0,2.0,1.7,0.9,-0.2,3.1206
0.2121417,3.2840598,2013/8/1,96.96,97.74,-2.034514,-4.665618,3814.56,4.58,104.16,9.71,8.36,5.39,0.386,1.875,7.2,341.0,260.0,1.5,1.8,0.0,-0.5,3.1206
0.1848033,3.489064,2013/8/2,96.96,97.74,-2.034514,-4.665618,3814.56,4.58,104.16,9.71,8.36,5.39,0.386,1.875,7.2,341.0,260.0,1.5,1.8,0.0,-0.5,3.1206
0.18442732,3.4079082,2013/8/5,96.96,97.74,-2.034514,-4.665618,3814.56,4.58,104.16,9.71,8.36,5.39,0.386,1.875,7.2,325.0,260.0,1.5,1.8,0.0,-0.5,3.1206
0.17786664,3.5039463,2013/8/6,96.96,97.74,-2.034514,-4.665618,3814.56,4.58,104.16,9.71,8.36,5.39,0.386,1.875,7.2,325.0,260.0,1.5,1.8,0.0,-0.5,3.1206
0.1697473,3.4838178,2013/8/7,96.96,97.74,-2.034514,-4.665618,3814.56,4.58,104.16,9.71,8.36,5.39,0.386,1.875,7.2,325.0,260.0,1.5,1.8,0.0,-0.5,3.1206
0.17111683,3.4649262,2013/8/8,96.96,97.74,-2.034514,-4.665618,3814.56,4.58,104.16,9.71,8.36,5.39,0.386,1.875,7.2,325.0,260.0,1.5,1.8,0.0,-0.5,3.1206
0.1645664,3.45574,2013/8/9,96.96,97.74,-2.034514,-4.665618,3814.56,4.58,104.16,9.71,8.36,5.39,0.386,1.875,7.2,325.0,260.0,1.5,1.8,0.0,-0.5,3.1206
0.16741282,3.3700662,2013/8/12,96.96,97.74,-2.034514,-4.665618,3814.56,4.58,104.16,9.71,8.36,5.39,0.386,1.875,7.2,340.0,260.0,1.5,1.8,0.0,-0.5,3.1206
0.17101437,3.381751,2013/8/13,96.96,97.74,-2.034514,-4.665618,3814.56,4.58,104.16,9.71,8.36,5.39,0.386,1.875,7.2,340.0,260.0,1.5,1.8,0.0,-0.5,3.1206
0.16240054,3.6573672,2013/8/14,96.96,97.74,-2.034514,-4.665618,3814.56,4.58,104.16,9.71,8.36,5.39,0.386,1.875,7.2,340.0,260.0,1.5,1.8,0.0,-0.5,3.1206
0.14748603,3.7010698,2013/8/15,96.96,97.74,-2.034514,-4.665618,3814.56,4.58,104.16,9.71,8.36,5.39,0.386,1.875,7.2,340.0,260.0,1.5,1.8,0.0,-0.5,3.1206
0.15883839,3.3547804,2013/8/16,96.96,97.74,-2.034514,-4.665618,3814.56,4.58,104.16,9.71,8.36,5.39,0.386,1.875,7.2,340.0,260.0,1.5,1.8,0.0,-0.5,3.1206
0.12924695,3.6989133,2013/8/19,96.96,97.74,-2.034514,-4.665618,3814.56,4.58,104.16,9.71,8.36,5.39,0.386,1.875,7.2,335.0,260.0,1.5,1.8,0.0,-0.5,3.1206
0.13538378,3.6048357,2013/8/20,96.96,97.74,-2.034514,-4.665618,3814.56,4.58,104.16,9.71,8.36,5.39,0.386,1.875,7.2,335.0,260.0,1.5,1.8,0.0,-0.5,3.1206
0.14137918,3.793375,2013/8/22,96.96,97.74,-2.034514,-4.665618,3814.56,4.58,104.16,9.71,8.36,5.39,0.386,1.875,7.2,335.0,260.0,1.5,1.8,0.0,-0.5,3.1206
0.16448641,3.1835365,2013/8/23,96.96,97.74,-2.034514,-4.665618,3814.56,4.58,104.16,9.71,8.36,5.39,0.386,1.875,7.2,335.0,260.0,1.5,1.8,0.0,-0.5,3.1206
0.15351063,3.182813,2013/8/26,96.96,97.74,-2.034514,-4.665618,3814.56,4.58,104.16,9.71,8.36,5.39,0.386,1.875,7.2,325.0,260.0,1.5,1.8,0.0,-0.5,3.1206
0.15330154,3.2331328,2013/8/27,96.96,97.74,-2.034514,-4.665618,3814.56,4.58,104.16,9.71,8.36,5.39,0.386,1.875,7.2,325.0,260.0,1.5,1.8,0.0,-0.5,3.1206
0.14288086,3.392736,2013/8/28,96.96,97.74,-2.034514,-4.665618,3814.56,4.58,104.16,9.71,8.36,5.39,0.386,1.875,7.2,325.0,260.0,1.5,1.8,0.0,-0.5,3.1206
0.10563713,3.7200236,2013/8/29,96.96,97.74,-2.034514,-4.665618,3814.56,4.58,104.16,9.71,8.36,5.39,0.386,1.875,7.2,325.0,260.0,1.5,1.8,0.0,-0.5,3.1206
0.12846851,3.3636575,2013/8/30,96.96,97.74,-2.034514,-4.665618,3814.56,4.58,104.16,9.71,8.36,5.39,0.386,1.875,7.2,325.0,260.0,1.5,1.8,0.0,-0.5,3.1206
0.24262744,3.5618105,2013/9/2,97.01,99.02,-1.863695,-4.743458,3814.56,2.35,104.4,9.0,7.86,5.7,0.386,1.875,7.2,303.0,201.0,1.2,1.7,-0.7,0.4,3.1206
0.24002492,3.4689264,2013/9/3,97.01,99.02,-1.863695,-4.743458,3814.56,2.35,104.4,9.0,7.86,5.7,0.386,1.875,7.2,303.0,201.0,1.2,1.7,-0.7,0.4,3.1206
0.24542123,3.505069,2013/9/4,97.01,99.02,-1.863695,-4.743458,3814.56,2.35,104.4,9.0,7.86,5.7,0.386,1.875,7.2,303.0,201.0,1.2,1.7,-0.7,0.4,3.1206
0.24351615,3.4201875,2013/9/5,97.01,99.02,-1.863695,-4.743458,3814.56,2.35,104.4,9.0,7.86,5.7,0.386,1.875,7.2,303.0,201.0,1.2,1.7,-0.7,0.4,3.1206
0.24438578,3.4490526,2013/9/6,97.01,99.02,-1.863695,-4.743458,3814.56,2.35,104.4,9.0,7.86,5.7,0.386,1.875,7.2,303.0,201.0,1.2,1.7,-0.7,0.4,3.1206
0.24685651,3.3699734,2013/9/9,97.01,99.02,-1.863695,-4.743458,3814.56,2.35,104.4,9.0,7.86,5.7,0.386,1.875,7.2,325.0,201.0,1.2,1.7,-0.7,0.4,3.1206
0.24661577,3.4454117,2013/9/10,97.01,99.02,-1.863695,-4.743458,3814.56,2.35,104.4,9.0,7.86,5.7,0.386,1.875,7.2,325.0,201.0,1.2,1.7,-0.7,0.4,3.1206
0.2516412,3.459859,2013/9/11,97.01,99.02,-1.863695,-4.743458,3814.56,2.35,104.4,9.0,7.86,5.7,0.386,1.875,7.2,325.0,201.0,1.2,1.7,-0.7,0.4,3.1206
0.2559111,3.3197522,2013/9/12,97.01,99.02,-1.863695,-4.743458,3814.56,2.35,104.4,9.0,7.86,5.7,0.386,1.875,7.2,325.0,201.0,1.2,1.7,-0.7,0.4,3.1206
0.26006395,3.6089425,2013/9/13,97.01,99.02,-1.863695,-4.743458,3814.56,2.35,104.4,9.0,7.86,5.7,0.386,1.875,7.2,325.0,201.0,1.2,1.7,-0.7,0.4,3.1206
0.25607747,3.5849953,2013/9/14,97.01,99.02,-1.863695,-4.743458,3814.56,2.35,104.4,9.0,7.86,5.7,0.386,1.875,7.2,325.0,201.0,1.2,1.7,-0.7,0.4,3.1206
0.25184196,3.3176165,2013/9/16,97.01,99.02,-1.863695,-4.743458,3814.56,2.35,104.4,9.0,7.86,5.7,0.386,1.875,7.2,317.0,201.0,1.2,1.7,-0.7,0.4,3.1206
0.26631826,3.661355,2013/9/17,97.01,99.02,-1.863695,-4.743458,3814.56,2.35,104.4,9.0,7.86,5.7,0.386,1.875,7.2,317.0,201.0,1.2,1.7,-0.7,0.4,3.1206
0.25566202,3.5647757,2013/9/18,97.01,99.02,-1.863695,-4.743458,3814.56,2.35,104.4,9.0,7.86,5.7,0.386,1.875,7.2,317.0,201.0,1.2,1.7,-0.7,0.4,3.1206
0.25285596,3.4712842,2013/9/23,97.01,99.02,-1.863695,-4.743458,3814.56,2.35,104.4,9.0,7.86,5.7,0.386,1.875,7.2,320.0,201.0,1.2,1.7,-0.7,0.4,3.1206
0.25694376,3.533294,2013/9/24,97.01,99.02,-1.863695,-4.743458,3814.56,2.35,104.4,9.0,7.86,5.7,0.386,1.875,7.2,320.0,201.0,1.2,1.7,-0.7,0.4,3.1206
0.2612415,3.5084987,2013/9/25,97.01,99.02,-1.863695,-4.743458,3814.56,2.35,104.4,9.0,7.86,5.7,0.386,1.875,7.2,320.0,201.0,1.2,1.7,-0.7,0.4,3.1206
0.25674218,3.4400268,2013/9/26,97.01,99.02,-1.863695,-4.743458,3814.56,2.35,104.4,9.0,7.86,5.7,0.386,1.875,7.2,320.0,201.0,1.2,1.7,-0.7,0.4,3.1206
0.26020628,3.4765086,2013/9/27,97.01,99.02,-1.863695,-4.743458,3814.56,2.35,104.4,9.0,7.86,5.7,0.386,1.875,7.2,320.0,201.0,1.2,1.7,-0.7,0.4,3.1206
0.256952,3.6670055,2013/9/30,97.01,99.02,-1.863695,-4.743458,3814.56,2.35,104.4,9.0,7.86,5.7,0.386,1.875,7.2,371.0,201.0,1.2,1.7,-0.7,0.4,3.1206
0.37118948,3.3902407,2013/10/1,97.38,98.75,-1.525377,-3.917625,3934.26,3.52,104.68,9.3,8.77,6.29,0.387,1.875,7.2,371.0,210.0,0.9,1.7,-1.6,-0.6,3.96
0.37578613,3.4325955,2013/10/2,97.38,98.75,-1.525377,-3.917625,3934.26,3.52,104.68,9.3,8.77,6.29,0.387,1.875,7.2,371.0,210.0,0.9,1.7,-1.6,-0.6,3.96
0.32985175,3.0871873,2013/10/3,97.38,98.75,-1.525377,-3.917625,3934.26,3.52,104.68,9.3,8.77,6.29,0.387,1.875,7.2,371.0,210.0,0.9,1.7,-1.6,-0.6,3.96
0.35930526,3.313614,2013/10/4,97.38,98.75,-1.525377,-3.917625,3934.26,3.52,104.68,9.3,8.77,6.29,0.387,1.875,7.2,371.0,210.0,0.9,1.7,-1.6,-0.6,3.96
0.37772864,3.4922519,2013/10/7,97.38,98.75,-1.525377,-3.917625,3934.26,3.52,104.68,9.3,8.77,6.29,0.387,1.875,7.2,366.0,210.0,0.9,1.7,-1.6,-0.6,3.96
0.36655098,3.3751593,2013/10/8,97.38,98.75,-1.525377,-3.917625,3934.26,3.52,104.68,9.3,8.77,6.29,0.387,1.875,7.2,366.0,210.0,0.9,1.7,-1.6,-0.6,3.96
0.38007313,3.4916997,2013/10/9,97.38,98.75,-1.525377,-3.917625,3934.26,3.52,104.68,9.3,8.77,6.29,0.387,1.875,7.2,366.0,210.0,0.9,1.7,-1.6,-0.6,3.96
0.3859728,3.515473,2013/10/11,97.38,98.75,-1.525377,-3.917625,3934.26,3.52,104.68,9.3,8.77,6.29,0.387,1.875,7.2,366.0,210.0,0.9,1.7,-1.6,-0.6,3.96
0.376473,3.4545665,2013/10/14,97.38,98.75,-1.525377,-3.917625,3934.26,3.52,104.68,9.3,8.77,6.29,0.387,1.875,7.2,351.0,210.0,0.9,1.7,-1.6,-0.6,3.96
0.36509234,3.38116,2013/10/15,97.38,98.75,-1.525377,-3.917625,3934.26,3.52,104.68,9.3,8.77,6.29,0.387,1.875,7.2,351.0,210.0,0.9,1.7,-1.6,-0.6,3.96
0.37570584,3.4572706,2013/10/16,97.38,98.75,-1.525377,-3.917625,3934.26,3.52,104.68,9.3,8.77,6.29,0.387,1.875,7.2,351.0,210.0,0.9,1.7,-1.6,-0.6,3.96
0.39123195,3.566887,2013/10/17,97.38,98.75,-1.525377,-3.917625,3934.26,3.52,104.68,9.3,8.77,6.29,0.387,1.875,7.2,351.0,210.0,0.9,1.7,-1.6,-0.6,3.96
0.3781668,3.460362,2013/10/18,97.38,98.75,-1.525377,-3.917625,3934.26,3.52,104.68,9.3,8.77,6.29,0.387,1.875,7.2,351.0,210.0,0.9,1.7,-1.6,-0.6,3.96
0.40793085,3.6687856,2013/10/21,97.38,98.75,-1.525377,-3.917625,3934.26,3.52,104.68,9.3,8.77,6.29,0.387,1.875,7.2,346.0,210.0,0.9,1.7,-1.6,-0.6,3.96
0.39685887,3.5667682,2013/10/22,97.38,98.75,-1.525377,-3.917625,3934.26,3.52,104.68,9.3,8.77,6.29,0.387,1.875,7.2,346.0,210.0,0.9,1.7,-1.6,-0.6,3.96
0.40005225,3.559752,2013/10/23,97.38,98.75,-1.525377,-3.917625,3934.26,3.52,104.68,9.3,8.77,6.29,0.387,1.875,7.2,346.0,210.0,0.9,1.7,-1.6,-0.6,3.96
0.4048385,3.590075,2013/10/24,97.38,98.75,-1.525377,-3.917625,3934.26,3.52,104.68,9.3,8.77,6.29,0.387,1.875,7.2,346.0,210.0,0.9,1.7,-1.6,-0.6,3.96
0.39379364,3.5758789,2013/10/25,97.38,98.75,-1.525377,-3.917625,3934.26,3.52,104.68,9.3,8.77,6.29,0.387,1.875,7.2,346.0,210.0,0.9,1.7,-1.6,-0.6,3.96
0.3946311,3.5588384,2013/10/28,97.38,98.75,-1.525377,-3.917625,3934.26,3.52,104.68,9.3,8.77,6.29,0.387,1.875,7.2,343.0,210.0,0.9,1.7,-1.6,-0.6,3.96
0.39458698,3.519422,2013/10/29,97.38,98.75,-1.525377,-3.917625,3934.26,3.52,104.68,9.3,8.77,6.29,0.387,1.875,7.2,343.0,210.0,0.9,1.7,-1.6,-0.6,3.96
0.39944178,3.59038,2013/10/30,97.38,98.75,-1.525377,-3.917625,3934.26,3.52,104.68,9.3,8.77,6.29,0.387,1.875,7.2,343.0,210.0,0.9,1.7,-1.6,-0.6,3.96
0.39424443,3.5473373,2013/10/31,97.38,98.75,-1.525377,-3.917625,3934.26,3.52,104.68,9.3,8.77,6.29,0.387,1.875,7.2,343.0,210.0,0.9,1.7,-1.6,-0.6,3.96
0.37940103,3.6892738,2013/11/1,97.28,98.04,-0.44864,-2.718984,3934.26,3.5,105.06,10.63,8.65,5.99,0.386,1.875,6.9,343.0,221.0,1.2,1.7,-1.8,0.2,3.96
0.3814118,3.7054293,2013/11/4,97.28,98.04,-0.44864,-2.718984,3934.26,3.5,105.06,10.63,8.65,5.99,0.386,1.875,6.9,340.0,221.0,1.2,1.7,-1.8,0.2,3.96
0.3798012,3.802699,2013/11/5,97.28,98.04,-0.44864,-2.718984,3934.26,3.5,105.06,10.63,8.65,5.99,0.386,1.875,6.9,340.0,221.0,1.2,1.7,-1.8,0.2,3.96
0.37582034,3.5485013,2013/11/6,97.28,98.04,-0.44864,-2.718984,3934.26,3.5,105.06,10.63,8.65,5.99,0.386,1.875,6.9,340.0,221.0,1.2,1.7,-1.8,0.2,3.96
0.3786636,3.6736465,2013/11/7,97.28,98.04,-0.44864,-2.718984,3934.26,3.5,105.06,10.63,8.65,5.99,0.386,1.875,6.9,340.0,221.0,1.2,1.7,-1.8,0.2,3.96
0.38338816,3.7839222,2013/11/8,97.28,98.04,-0.44864,-2.718984,3934.26,3.5,105.06,10.63,8.65,5.99,0.386,1.875,6.9,340.0,221.0,1.2,1.7,-1.8,0.2,3.96
0.39363295,3.668337,2013/11/11,97.28,98.04,-0.44864,-2.718984,3934.26,3.5,105.06,10.63,8.65,5.99,0.386,1.875,6.9,334.0,221.0,1.2,1.7,-1.8,0.2,3.96
0.38127226,3.5006547,2013/11/12,97.28,98.04,-0.44864,-2.718984,3934.26,3.5,105.06,10.63,8.65,5.99,0.386,1.875,6.9,334.0,221.0,1.2,1.7,-1.8,0.2,3.96
0.40882045,3.9693875,2013/11/13,97.28,98.04,-0.44864,-2.718984,3934.26,3.5,105.06,10.63,8.65,5.99,0.386,1.875,6.9,334.0,221.0,1.2,1.7,-1.8,0.2,3.96
0.40080398,3.7305074,2013/11/14,97.28,98.04,-0.44864,-2.718984,3934.26,3.5,105.06,10.63,8.65,5.99,0.386,1.875,6.9,334.0,221.0,1.2,1.7,-1.8,0.2,3.96
0.39552885,3.6135468,2013/11/15,97.28,98.04,-0.44864,-2.718984,3934.26,3.5,105.06,10.63,8.65,5.99,0.386,1.875,6.9,334.0,221.0,1.2,1.7,-1.8,0.2,3.96
0.3943913,3.6295292,2013/11/18,97.28,98.04,-0.44864,-2.718984,3934.26,3.5,105.06,10.63,8.65,5.99,0.386,1.875,6.9,316.0,221.0,1.2,1.7,-1.8,0.2,3.96
0.39379346,3.626182,2013/11/19,97.28,98.04,-0.44864,-2.718984,3934.26,3.5,105.06,10.63,8.65,5.99,0.386,1.875,6.9,316.0,221.0,1.2,1.7,-1.8,0.2,3.96
0.39414424,3.6449702,2013/11/20,97.28,98.04,-0.44864,-2.718984,3934.26,3.5,105.06,10.63,8.65,5.99,0.386,1.875,6.9,316.0,221.0,1.2,1.7,-1.8,0.2,3.96
0.4133352,3.8881187,2013/11/21,97.28,98.04,-0.44864,-2.718984,3934.26,3.5,105.06,10.63,8.65,5.99,0.386,1.875,6.9,316.0,221.0,1.2,1.7,-1.8,0.2,3.96
0.39587015,3.6446934,2013/11/22,97.28,98.04,-0.44864,-2.718984,3934.26,3.5,105.06,10.63,8.65,5.99,0.386,1.875,6.9,316.0,221.0,1.2,1.7,-1.8,0.2,3.96
0.3774876,3.5057442,2013/11/25,97.28,98.04,-0.44864,-2.718984,3934.26,3.5,105.06,10.63,8.65,5.99,0.386,1.875,6.9,313.0,221.0,1.2,1.7,-1.8,0.2,3.96
0.38158196,3.5935376,2013/11/26,97.28,98.04,-0.44864,-2.718984,3934.26,3.5,105.06,10.63,8.65,5.99,0.386,1.875,6.9,313.0,221.0,1.2,1.7,-1.8,0.2,3.96
0.37926286,3.5498009,2013/11/27,97.28,98.04,-0.44864,-2.718984,3934.26,3.5,105.06,10.63,8.65,5.99,0.386,1.875,6.9,313.0,221.0,1.2,1.7,-1.8,0.2,3.96
0.37827832,3.3391497,2013/11/28,97.28,98.04,-0.44864,-2.718984,3934.26,3.5,105.06,10.63,8.65,5.99,0.386,1.875,6.9,313.0,221.0,1.2,1.7,-1.8,0.2,3.96
0.38203675,3.4145691,2013/11/29,97.28,98.04,-0.44864,-2.718984,3934.26,3.5,105.06,10.63,8.65,5.99,0.386,1.875,6.9,313.0,221.0,1.2,1.7,-1.8,0.2,3.96
0.427965,3.7346723,2013/12/2,97.26,97.95,0.31850100000000003,-0.968483,3934.26,1.4,105.55,10.91,8.47,5.79,0.387,1.875,6.7,352.0,93.0,1.5,1.7,-1.1,0.4,3.96
0.43291825,3.81708,2013/12/3,97.26,97.95,0.31850100000000003,-0.968483,3934.26,1.4,105.55,10.91,8.47,5.79,0.387,1.875,6.7,352.0,93.0,1.5,1.7,-1.1,0.4,3.96
0.42538434,3.637732,2013/12/4,97.26,97.95,0.31850100000000003,-0.968483,3934.26,1.4,105.55,10.91,8.47,5.79,0.387,1.875,6.7,352.0,93.0,1.5,1.7,-1.1,0.4,3.96
0.42878783,3.75497,2013/12/5,97.26,97.95,0.31850100000000003,-0.968483,3934.26,1.4,105.55,10.91,8.47,5.79,0.387,1.875,6.7,352.0,93.0,1.5,1.7,-1.1,0.4,3.96
0.43092567,3.8796544,2013/12/6,97.26,97.95,0.31850100000000003,-0.968483,3934.26,1.4,105.55,10.91,8.47,5.79,0.387,1.875,6.7,352.0,93.0,1.5,1.7,-1.1,0.4,3.96
0.4361866,3.646891,2013/12/9,97.26,97.95,0.31850100000000003,-0.968483,3934.26,1.4,105.55,10.91,8.47,5.79,0.387,1.875,6.7,366.0,93.0,1.5,1.7,-1.1,0.4,3.96
0.43988568,3.7743874,2013/12/10,97.26,97.95,0.31850100000000003,-0.968483,3934.26,1.4,105.55,10.91,8.47,5.79,0.387,1.875,6.7,366.0,93.0,1.5,1.7,-1.1,0.4,3.96
0.4355387,3.6811018,2013/12/11,97.26,97.95,0.31850100000000003,-0.968483,3934.26,1.4,105.55,10.91,8.47,5.79,0.387,1.875,6.7,366.0,93.0,1.5,1.7,-1.1,0.4,3.96
0.442805,3.8873818,2013/12/12,97.26,97.95,0.31850100000000003,-0.968483,3934.26,1.4,105.55,10.91,8.47,5.79,0.387,1.875,6.7,366.0,93.0,1.5,1.7,-1.1,0.4,3.96
0.4333915,3.7130086,2013/12/13,97.26,97.95,0.31850100000000003,-0.968483,3934.26,1.4,105.55,10.91,8.47,5.79,0.387,1.875,6.7,366.0,93.0,1.5,1.7,-1.1,0.4,3.96
0.43802673,3.790981,2013/12/16,97.26,97.95,0.31850100000000003,-0.968483,3934.26,1.4,105.55,10.91,8.47,5.79,0.387,1.875,6.7,335.0,93.0,1.5,1.7,-1.1,0.4,3.96
0.43330568,3.7406182,2013/12/17,97.26,97.95,0.31850100000000003,-0.968483,3934.26,1.4,105.55,10.91,8.47,5.79,0.387,1.875,6.7,335.0,93.0,1.5,1.7,-1.1,0.4,3.96
0.43481803,3.7313032,2013/12/18,97.26,97.95,0.31850100000000003,-0.968483,3934.26,1.4,105.55,10.91,8.47,5.79,0.387,1.875,6.7,335.0,93.0,1.5,1.7,-1.1,0.4,3.96
0.43317592,3.6163988,2013/12/19,97.26,97.95,0.31850100000000003,-0.968483,3934.26,1.4,105.55,10.91,8.47,5.79,0.387,1.875,6.7,335.0,93.0,1.5,1.7,-1.1,0.4,3.96
