latent_dim1,latent_dim2,日期,小麥芝加哥,CRB,台灣平均工時年增率,台灣平均薪資年增率,台灣失業率(經季節性調整),台灣房屋建築工程業類指數,台灣建築貸款年增率,台灣消費者住宅貸款,台灣核心CPI,台灣CPI,台灣出口物價指數年增率,台灣進口物價指數年增率,台灣GDP,台灣出(入)超,台灣領先指標,台灣M1A(期底)年增率,台灣M1B(期底)年增率,台灣M2(期底)年增率,台灣隔夜拆款利率(月底值),台灣重貼現率 (月底值)
-1.0742068,5.580151,2016/7/13,420.6,187.17,-9.037433,-0.11,3.95,101.26,-1.896822,6230736.0,100.15,99.93,-1.862619,-2.401789,4037.34,3.6,107.75,6.46,6.32,4.71,0.17800000000000002,1.375
-1.263997,5.8096013,2016/7/14,420.6,187.17,-9.037433,-0.11,3.95,101.26,-1.896822,6230736.0,100.15,99.93,-1.862619,-2.401789,4037.34,3.6,107.75,6.46,6.32,4.71,0.17800000000000002,1.375
-1.1938791,5.6980963,2016/7/15,420.6,187.17,-9.037433,-0.11,3.95,101.26,-1.896822,6230736.0,100.15,99.93,-1.862619,-2.401789,4037.34,3.6,107.75,6.46,6.32,4.71,0.17800000000000002,1.375
-1.1528791,5.6162567,2016/7/18,424.6,188.86,-9.037433,-0.11,3.95,101.26,-1.896822,6230736.0,100.15,99.93,-1.862619,-2.401789,4037.34,3.6,107.75,6.46,6.32,4.71,0.17800000000000002,1.375
-1.1474898,5.6151543,2016/7/19,424.6,188.86,-9.037433,-0.11,3.95,101.26,-1.896822,6230736.0,100.15,99.93,-1.862619,-2.401789,4037.34,3.6,107.75,6.46,6.32,4.71,0.17800000000000002,1.375
-1.2243854,5.755633,2016/7/20,424.6,188.86,-9.037433,-0.11,3.95,101.26,-1.896822,6230736.0,100.15,99.93,-1.862619,-2.401789,4037.34,3.6,107.75,6.46,6.32,4.71,0.17800000000000002,1.375
-1.2289718,5.7421393,2016/7/21,424.6,188.86,-9.037433,-0.11,3.95,101.26,-1.896822,6230736.0,100.15,99.93,-1.862619,-2.401789,4037.34,3.6,107.75,6.46,6.32,4.71,0.17800000000000002,1.375
-1.4844117,6.083755,2016/7/22,424.6,188.86,-9.037433,-0.11,3.95,101.26,-1.896822,6230736.0,100.15,99.93,-1.862619,-2.401789,4037.34,3.6,107.75,6.46,6.32,4.71,0.17800000000000002,1.375
-1.2535628,5.7185974,2016/7/25,425.2,182.9,-9.037433,-0.11,3.95,101.26,-1.896822,6230736.0,100.15,99.93,-1.862619,-2.401789,4037.34,3.6,107.75,6.46,6.32,4.71,0.17800000000000002,1.375
-1.1341786,5.543485,2016/7/26,425.2,182.9,-9.037433,-0.11,3.95,101.26,-1.896822,6230736.0,100.15,99.93,-1.862619,-2.401789,4037.34,3.6,107.75,6.46,6.32,4.71,0.17800000000000002,1.375
-1.3261282,5.8311415,2016/7/27,425.2,182.9,-9.037433,-0.11,3.95,101.26,-1.896822,6230736.0,100.15,99.93,-1.862619,-2.401789,4037.34,3.6,107.75,6.46,6.32,4.71,0.17800000000000002,1.375
-1.337761,5.8467646,2016/7/28,425.2,182.9,-9.037433,-0.11,3.95,101.26,-1.896822,6230736.0,100.15,99.93,-1.862619,-2.401789,4037.34,3.6,107.75,6.46,6.32,4.71,0.17800000000000002,1.375
-1.4128219,5.9438577,2016/7/29,425.2,182.9,-9.037433,-0.11,3.95,101.26,-1.896822,6230736.0,100.15,99.93,-1.862619,-2.401789,4037.34,3.6,107.75,6.46,6.32,4.71,0.17800000000000002,1.375
-1.1314172,5.418664,2016/8/1,407.6,181.01,3.984287,1.85,3.94,151.34,-1.622275,6244683.0,99.97,99.89,-4.705997,-3.665889,4037.34,3.98,108.48,6.15,6.49,4.24,0.17800000000000002,1.375
-1.3110555,5.6981797,2016/8/2,407.6,181.01,3.984287,1.85,3.94,151.34,-1.622275,6244683.0,99.97,99.89,-4.705997,-3.665889,4037.34,3.98,108.48,6.15,6.49,4.24,0.17800000000000002,1.375
-1.1875464,5.5073395,2016/8/3,407.6,181.01,3.984287,1.85,3.94,151.34,-1.622275,6244683.0,99.97,99.89,-4.705997,-3.665889,4037.34,3.98,108.48,6.15,6.49,4.24,0.17800000000000002,1.375
-1.4415023,6.059784,2016/8/4,407.6,181.01,3.984287,1.85,3.94,151.34,-1.622275,6244683.0,99.97,99.89,-4.705997,-3.665889,4037.34,3.98,108.48,6.15,6.49,4.24,0.17800000000000002,1.375
-1.198015,5.590618,2016/8/5,407.6,181.01,3.984287,1.85,3.94,151.34,-1.622275,6244683.0,99.97,99.89,-4.705997,-3.665889,4037.34,3.98,108.48,6.15,6.49,4.24,0.17800000000000002,1.375
-1.4731852,5.9816685,2016/8/8,416.0,181.8,3.984287,1.85,3.94,151.34,-1.622275,6244683.0,99.97,99.89,-4.705997,-3.665889,4037.34,3.98,108.48,6.15,6.49,4.24,0.17800000000000002,1.375
-1.3648945,5.85429,2016/8/9,416.0,181.8,3.984287,1.85,3.94,151.34,-1.622275,6244683.0,99.97,99.89,-4.705997,-3.665889,4037.34,3.98,108.48,6.15,6.49,4.24,0.17800000000000002,1.375
-0.9883725,5.224297,2016/8/10,416.0,181.8,3.984287,1.85,3.94,151.34,-1.622275,6244683.0,99.97,99.89,-4.705997,-3.665889,4037.34,3.98,108.48,6.15,6.49,4.24,0.17800000000000002,1.375
-0.983733,5.280368,2016/8/11,416.0,181.8,3.984287,1.85,3.94,151.34,-1.622275,6244683.0,99.97,99.89,-4.705997,-3.665889,4037.34,3.98,108.48,6.15,6.49,4.24,0.17800000000000002,1.375
-1.1466999,5.4605827,2016/8/12,416.0,181.8,3.984287,1.85,3.94,151.34,-1.622275,6244683.0,99.97,99.89,-4.705997,-3.665889,4037.34,3.98,108.48,6.15,6.49,4.24,0.17800000000000002,1.375
-1.7171535,6.3437448,2016/8/15,422.4,182.68,3.984287,1.85,3.94,151.34,-1.622275,6244683.0,99.97,99.89,-4.705997,-3.665889,4037.34,3.98,108.48,6.15,6.49,4.24,0.17800000000000002,1.375
-1.3747171,5.843189,2016/8/16,422.4,182.68,3.984287,1.85,3.94,151.34,-1.622275,6244683.0,99.97,99.89,-4.705997,-3.665889,4037.34,3.98,108.48,6.15,6.49,4.24,0.17800000000000002,1.375
-1.2636918,5.681736,2016/8/17,422.4,182.68,3.984287,1.85,3.94,151.34,-1.622275,6244683.0,99.97,99.89,-4.705997,-3.665889,4037.34,3.98,108.48,6.15,6.49,4.24,0.17800000000000002,1.375
-1.5364114,6.1039963,2016/8/18,422.4,182.68,3.984287,1.85,3.94,151.34,-1.622275,6244683.0,99.97,99.89,-4.705997,-3.665889,4037.34,3.98,108.48,6.15,6.49,4.24,0.17800000000000002,1.375
-1.4750329,6.0224314,2016/8/19,422.4,182.68,3.984287,1.85,3.94,151.34,-1.622275,6244683.0,99.97,99.89,-4.705997,-3.665889,4037.34,3.98,108.48,6.15,6.49,4.24,0.17800000000000002,1.375
-1.4699734,6.015377,2016/8/22,427.0,188.78,3.984287,1.85,3.94,151.34,-1.622275,6244683.0,99.97,99.89,-4.705997,-3.665889,4037.34,3.98,108.48,6.15,6.49,4.24,0.17800000000000002,1.375
-1.2415019,5.636679,2016/8/23,427.0,188.78,3.984287,1.85,3.94,151.34,-1.622275,6244683.0,99.97,99.89,-4.705997,-3.665889,4037.34,3.98,108.48,6.15,6.49,4.24,0.17800000000000002,1.375
-1.3532305,5.821103,2016/8/24,427.0,188.78,3.984287,1.85,3.94,151.34,-1.622275,6244683.0,99.97,99.89,-4.705997,-3.665889,4037.34,3.98,108.48,6.15,6.49,4.24,0.17800000000000002,1.375
-1.3501462,5.8068323,2016/8/25,427.0,188.78,3.984287,1.85,3.94,151.34,-1.622275,6244683.0,99.97,99.89,-4.705997,-3.665889,4037.34,3.98,108.48,6.15,6.49,4.24,0.17800000000000002,1.375
-1.3800602,5.8971953,2016/8/26,427.0,188.78,3.984287,1.85,3.94,151.34,-1.622275,6244683.0,99.97,99.89,-4.705997,-3.665889,4037.34,3.98,108.48,6.15,6.49,4.24,0.17800000000000002,1.375
-1.3883952,5.868902,2016/8/29,383.4,186.15,3.984287,1.85,3.94,151.34,-1.622275,6244683.0,99.97,99.89,-4.705997,-3.665889,4037.34,3.98,108.48,6.15,6.49,4.24,0.17800000000000002,1.375
-1.2324044,5.599159,2016/8/30,383.4,186.15,3.984287,1.85,3.94,151.34,-1.622275,6244683.0,99.97,99.89,-4.705997,-3.665889,4037.34,3.98,108.48,6.15,6.49,4.24,0.17800000000000002,1.375
-1.600375,6.169415,2016/8/31,383.4,186.15,3.984287,1.85,3.94,151.34,-1.622275,6244683.0,99.97,99.89,-4.705997,-3.665889,4037.34,3.98,108.48,6.15,6.49,4.24,0.17800000000000002,1.375
-1.7637028,6.32226,2016/9/1,383.4,186.15,-6.628242,1.0,3.91,101.9,-1.77337,6276844.0,100.06,100.35,-4.873803,-3.975505000000001,4037.34,4.37,108.99,5.14,5.91,3.98,0.184,1.375
-1.63491,6.075014,2016/9/2,383.4,186.15,-6.628242,1.0,3.91,101.9,-1.77337,6276844.0,100.06,100.35,-4.873803,-3.975505000000001,4037.34,4.37,108.99,5.14,5.91,3.98,0.184,1.375
-1.5232419,5.845381,2016/9/5,373.2,180.01,-6.628242,1.0,3.91,101.9,-1.77337,6276844.0,100.06,100.35,-4.873803,-3.975505000000001,4037.34,4.37,108.99,5.14,5.91,3.98,0.184,1.375
-1.6749005,6.124527,2016/9/6,373.2,180.01,-6.628242,1.0,3.91,101.9,-1.77337,6276844.0,100.06,100.35,-4.873803,-3.975505000000001,4037.34,4.37,108.99,5.14,5.91,3.98,0.184,1.375
-1.5676166,5.94702,2016/9/7,373.2,180.01,-6.628242,1.0,3.91,101.9,-1.77337,6276844.0,100.06,100.35,-4.873803,-3.975505000000001,4037.34,4.37,108.99,5.14,5.91,3.98,0.184,1.375
-1.5308353,5.8452654,2016/9/8,373.2,180.01,-6.628242,1.0,3.91,101.9,-1.77337,6276844.0,100.06,100.35,-4.873803,-3.975505000000001,4037.34,4.37,108.99,5.14,5.91,3.98,0.184,1.375
-1.7130994,6.206847,2016/9/9,373.2,180.01,-6.628242,1.0,3.91,101.9,-1.77337,6276844.0,100.06,100.35,-4.873803,-3.975505000000001,4037.34,4.37,108.99,5.14,5.91,3.98,0.184,1.375
-1.5980105,6.0170646,2016/9/10,376.0,182.54,-6.628242,1.0,3.91,101.9,-1.77337,6276844.0,100.06,100.35,-4.873803,-3.975505000000001,4037.34,4.37,108.99,5.14,5.91,3.98,0.184,1.375
-1.6703275,6.206749,2016/9/12,376.0,182.54,-6.628242,1.0,3.91,101.9,-1.77337,6276844.0,100.06,100.35,-4.873803,-3.975505000000001,4037.34,4.37,108.99,5.14,5.91,3.98,0.184,1.375
-1.5961443,6.076787,2016/9/13,376.0,182.54,-6.628242,1.0,3.91,101.9,-1.77337,6276844.0,100.06,100.35,-4.873803,-3.975505000000001,4037.34,4.37,108.99,5.14,5.91,3.98,0.184,1.375
-1.7575887,6.4005175,2016/9/14,376.0,182.54,-6.628242,1.0,3.91,101.9,-1.77337,6276844.0,100.06,100.35,-4.873803,-3.975505000000001,4037.34,4.37,108.99,5.14,5.91,3.98,0.184,1.375
-1.4972358,5.9232545,2016/9/19,403.2,180.65,-6.628242,1.0,3.91,101.9,-1.77337,6276844.0,100.06,100.35,-4.873803,-3.975505000000001,4037.34,4.37,108.99,5.14,5.91,3.98,0.184,1.375
-1.6358193,6.1466084,2016/9/20,403.2,180.65,-6.628242,1.0,3.91,101.9,-1.77337,6276844.0,100.06,100.35,-4.873803,-3.975505000000001,4037.34,4.37,108.99,5.14,5.91,3.98,0.184,1.375
-1.4687864,5.8124337,2016/9/21,403.2,180.65,-6.628242,1.0,3.91,101.9,-1.77337,6276844.0,100.06,100.35,-4.873803,-3.975505000000001,4037.34,4.37,108.99,5.14,5.91,3.98,0.184,1.375
-1.3665923,5.667967,2016/9/22,403.2,180.65,-6.628242,1.0,3.91,101.9,-1.77337,6276844.0,100.06,100.35,-4.873803,-3.975505000000001,4037.34,4.37,108.99,5.14,5.91,3.98,0.184,1.375
-1.6598415,6.1642847,2016/9/23,403.2,180.65,-6.628242,1.0,3.91,101.9,-1.77337,6276844.0,100.06,100.35,-4.873803,-3.975505000000001,4037.34,4.37,108.99,5.14,5.91,3.98,0.184,1.375
-1.5018845,5.8511453,2016/9/26,404.6,186.59,-6.628242,1.0,3.91,101.9,-1.77337,6276844.0,100.06,100.35,-4.873803,-3.975505000000001,4037.34,4.37,108.99,5.14,5.91,3.98,0.184,1.375
-1.2143904,5.3646865,2016/9/29,404.6,186.59,-6.628242,1.0,3.91,101.9,-1.77337,6276844.0,100.06,100.35,-4.873803,-3.975505000000001,4037.34,4.37,108.99,5.14,5.91,3.98,0.184,1.375
-1.7393028,6.2989287,2016/9/30,404.6,186.59,-6.628242,1.0,3.91,101.9,-1.77337,6276844.0,100.06,100.35,-4.873803,-3.975505000000001,4037.34,4.37,108.99,5.14,5.91,3.98,0.184,1.375
-1.3278884,5.233859,2016/10/3,402.0,186.32,-9.831461,0.42,3.88,107.02,-0.601174,6298487.0,100.57,101.8,-3.315403,-1.386294,4164.53,4.37,109.3,6.76,6.53,3.83,0.17800000000000002,1.375
-1.2989659,5.1887727,2016/10/4,402.0,186.32,-9.831461,0.42,3.88,107.02,-0.601174,6298487.0,100.57,101.8,-3.315403,-1.386294,4164.53,4.37,109.3,6.76,6.53,3.83,0.17800000000000002,1.375
-1.4867228,5.5735426,2016/10/5,402.0,186.32,-9.831461,0.42,3.88,107.02,-0.601174,6298487.0,100.57,101.8,-3.315403,-1.386294,4164.53,4.37,109.3,6.76,6.53,3.83,0.17800000000000002,1.375
-1.6454353,5.912403,2016/10/6,402.0,186.32,-9.831461,0.42,3.88,107.02,-0.601174,6298487.0,100.57,101.8,-3.315403,-1.386294,4164.53,4.37,109.3,6.76,6.53,3.83,0.17800000000000002,1.375
-1.5712962,5.7681375,2016/10/7,402.0,186.32,-9.831461,0.42,3.88,107.02,-0.601174,6298487.0,100.57,101.8,-3.315403,-1.386294,4164.53,4.37,109.3,6.76,6.53,3.83,0.17800000000000002,1.375
-1.6060734,5.9124045,2016/10/11,394.6,188.44,-9.831461,0.42,3.88,107.02,-0.601174,6298487.0,100.57,101.8,-3.315403,-1.386294,4164.53,4.37,109.3,6.76,6.53,3.83,0.17800000000000002,1.375
-1.6514298,5.9595985,2016/10/12,394.6,188.44,-9.831461,0.42,3.88,107.02,-0.601174,6298487.0,100.57,101.8,-3.315403,-1.386294,4164.53,4.37,109.3,6.76,6.53,3.83,0.17800000000000002,1.375
-1.5097777,5.66456,2016/10/13,394.6,188.44,-9.831461,0.42,3.88,107.02,-0.601174,6298487.0,100.57,101.8,-3.315403,-1.386294,4164.53,4.37,109.3,6.76,6.53,3.83,0.17800000000000002,1.375
-1.5652717,5.835543,2016/10/14,394.6,188.44,-9.831461,0.42,3.88,107.02,-0.601174,6298487.0,100.57,101.8,-3.315403,-1.386294,4164.53,4.37,109.3,6.76,6.53,3.83,0.17800000000000002,1.375
-1.5877124,5.8603907,2016/10/17,421.0,189.57,-9.831461,0.42,3.88,107.02,-0.601174,6298487.0,100.57,101.8,-3.315403,-1.386294,4164.53,4.37,109.3,6.76,6.53,3.83,0.17800000000000002,1.375
-1.3857983,5.4230256,2016/10/18,421.0,189.57,-9.831461,0.42,3.88,107.02,-0.601174,6298487.0,100.57,101.8,-3.315403,-1.386294,4164.53,4.37,109.3,6.76,6.53,3.83,0.17800000000000002,1.375
-1.4768245,5.5546575,2016/10/19,421.0,189.57,-9.831461,0.42,3.88,107.02,-0.601174,6298487.0,100.57,101.8,-3.315403,-1.386294,4164.53,4.37,109.3,6.76,6.53,3.83,0.17800000000000002,1.375
-1.6347746,5.931692,2016/10/20,421.0,189.57,-9.831461,0.42,3.88,107.02,-0.601174,6298487.0,100.57,101.8,-3.315403,-1.386294,4164.53,4.37,109.3,6.76,6.53,3.83,0.17800000000000002,1.375
-1.5096446,5.603576,2016/10/21,421.0,189.57,-9.831461,0.42,3.88,107.02,-0.601174,6298487.0,100.57,101.8,-3.315403,-1.386294,4164.53,4.37,109.3,6.76,6.53,3.83,0.17800000000000002,1.375
-1.6479868,5.9303894,2016/10/24,414.4,189.31,-9.831461,0.42,3.88,107.02,-0.601174,6298487.0,100.57,101.8,-3.315403,-1.386294,4164.53,4.37,109.3,6.76,6.53,3.83,0.17800000000000002,1.375
-1.6196586,5.9477777,2016/10/25,414.4,189.31,-9.831461,0.42,3.88,107.02,-0.601174,6298487.0,100.57,101.8,-3.315403,-1.386294,4164.53,4.37,109.3,6.76,6.53,3.83,0.17800000000000002,1.375
-1.6106888,5.8347855,2016/10/26,414.4,189.31,-9.831461,0.42,3.88,107.02,-0.601174,6298487.0,100.57,101.8,-3.315403,-1.386294,4164.53,4.37,109.3,6.76,6.53,3.83,0.17800000000000002,1.375
-1.695922,6.0569043,2016/10/27,414.4,189.31,-9.831461,0.42,3.88,107.02,-0.601174,6298487.0,100.57,101.8,-3.315403,-1.386294,4164.53,4.37,109.3,6.76,6.53,3.83,0.17800000000000002,1.375
-1.6543399,5.962407,2016/10/28,414.4,189.31,-9.831461,0.42,3.88,107.02,-0.601174,6298487.0,100.57,101.8,-3.315403,-1.386294,4164.53,4.37,109.3,6.76,6.53,3.83,0.17800000000000002,1.375
-1.5243405,5.649698,2016/10/31,408.4,189.89,-9.831461,0.42,3.88,107.02,-0.601174,6298487.0,100.57,101.8,-3.315403,-1.386294,4164.53,4.37,109.3,6.76,6.53,3.83,0.17800000000000002,1.375
-1.6929687,5.5855465,2016/11/1,408.4,189.89,0.0,3.13,3.84,136.03,-0.16831300000000002,6324599.0,100.31,101.37,-2.182676,0.378599,4164.53,4.26,109.5,5.37,5.96,3.77,0.183,1.375
-1.7152777,5.674369,2016/11/2,408.4,189.89,0.0,3.13,3.84,136.03,-0.16831300000000002,6324599.0,100.31,101.37,-2.182676,0.378599,4164.53,4.26,109.5,5.37,5.96,3.77,0.183,1.375
-1.7340041,5.7615533,2016/11/3,408.4,189.89,0.0,3.13,3.84,136.03,-0.16831300000000002,6324599.0,100.31,101.37,-2.182676,0.378599,4164.53,4.26,109.5,5.37,5.96,3.77,0.183,1.375
-1.7210728,5.6904974,2016/11/4,408.4,189.89,0.0,3.13,3.84,136.03,-0.16831300000000002,6324599.0,100.31,101.37,-2.182676,0.378599,4164.53,4.26,109.5,5.37,5.96,3.77,0.183,1.375
-1.7290243,5.6938553,2016/11/7,414.2,182.5,0.0,3.13,3.84,136.03,-0.16831300000000002,6324599.0,100.31,101.37,-2.182676,0.378599,4164.53,4.26,109.5,5.37,5.96,3.77,0.183,1.375
-1.6823343,5.618121,2016/11/8,414.2,182.5,0.0,3.13,3.84,136.03,-0.16831300000000002,6324599.0,100.31,101.37,-2.182676,0.378599,4164.53,4.26,109.5,5.37,5.96,3.77,0.183,1.375
-2.1151865,6.691177,2016/11/9,414.2,182.5,0.0,3.13,3.84,136.03,-0.16831300000000002,6324599.0,100.31,101.37,-2.182676,0.378599,4164.53,4.26,109.5,5.37,5.96,3.77,0.183,1.375
-2.0722175,6.4598036,2016/11/10,414.2,182.5,0.0,3.13,3.84,136.03,-0.16831300000000002,6324599.0,100.31,101.37,-2.182676,0.378599,4164.53,4.26,109.5,5.37,5.96,3.77,0.183,1.375
-2.11926,6.5942583,2016/11/11,414.2,182.5,0.0,3.13,3.84,136.03,-0.16831300000000002,6324599.0,100.31,101.37,-2.182676,0.378599,4164.53,4.26,109.5,5.37,5.96,3.77,0.183,1.375
-1.9739946,6.3242455,2016/11/14,403.0,180.59,0.0,3.13,3.84,136.03,-0.16831300000000002,6324599.0,100.31,101.37,-2.182676,0.378599,4164.53,4.26,109.5,5.37,5.96,3.77,0.183,1.375
-1.879882,6.1019278,2016/11/15,403.0,180.59,0.0,3.13,3.84,136.03,-0.16831300000000002,6324599.0,100.31,101.37,-2.182676,0.378599,4164.53,4.26,109.5,5.37,5.96,3.77,0.183,1.375
-1.7847961,5.901167,2016/11/16,403.0,180.59,0.0,3.13,3.84,136.03,-0.16831300000000002,6324599.0,100.31,101.37,-2.182676,0.378599,4164.53,4.26,109.5,5.37,5.96,3.77,0.183,1.375
-1.9708802,6.2620935,2016/11/17,403.0,180.59,0.0,3.13,3.84,136.03,-0.16831300000000002,6324599.0,100.31,101.37,-2.182676,0.378599,4164.53,4.26,109.5,5.37,5.96,3.77,0.183,1.375
-1.9915644,6.283277,2016/11/18,403.0,180.59,0.0,3.13,3.84,136.03,-0.16831300000000002,6324599.0,100.31,101.37,-2.182676,0.378599,4164.53,4.26,109.5,5.37,5.96,3.77,0.183,1.375
-1.8551961,5.9902062,2016/11/21,408.0,182.82,0.0,3.13,3.84,136.03,-0.16831300000000002,6324599.0,100.31,101.37,-2.182676,0.378599,4164.53,4.26,109.5,5.37,5.96,3.77,0.183,1.375
-1.716699,5.693016,2016/11/22,408.0,182.82,0.0,3.13,3.84,136.03,-0.16831300000000002,6324599.0,100.31,101.37,-2.182676,0.378599,4164.53,4.26,109.5,5.37,5.96,3.77,0.183,1.375
-1.9065381,6.133129,2016/11/23,408.0,182.82,0.0,3.13,3.84,136.03,-0.16831300000000002,6324599.0,100.31,101.37,-2.182676,0.378599,4164.53,4.26,109.5,5.37,5.96,3.77,0.183,1.375
-1.7131935,5.686902,2016/11/24,408.0,182.82,0.0,3.13,3.84,136.03,-0.16831300000000002,6324599.0,100.31,101.37,-2.182676,0.378599,4164.53,4.26,109.5,5.37,5.96,3.77,0.183,1.375
-1.7263806,5.6749988,2016/11/25,408.0,182.82,0.0,3.13,3.84,136.03,-0.16831300000000002,6324599.0,100.31,101.37,-2.182676,0.378599,4164.53,4.26,109.5,5.37,5.96,3.77,0.183,1.375
-1.738155,5.705241,2016/11/28,395.6,186.8,0.0,3.13,3.84,136.03,-0.16831300000000002,6324599.0,100.31,101.37,-2.182676,0.378599,4164.53,4.26,109.5,5.37,5.96,3.77,0.183,1.375
-1.8043436,5.890124,2016/11/29,395.6,186.8,0.0,3.13,3.84,136.03,-0.16831300000000002,6324599.0,100.31,101.37,-2.182676,0.378599,4164.53,4.26,109.5,5.37,5.96,3.77,0.183,1.375
-1.9056879,6.1732492,2016/11/30,395.6,186.8,0.0,3.13,3.84,136.03,-0.16831300000000002,6324599.0,100.31,101.37,-2.182676,0.378599,4164.53,4.26,109.5,5.37,5.96,3.77,0.183,1.375
-1.915511,5.72727,2016/12/1,395.6,186.8,-6.220096,2.12,3.83,132.54,2.501048,6365163.0,100.17,100.34,-0.266062,3.388297,4164.53,4.86,109.64,4.65,5.79,3.55,0.174,1.375
-1.9785649,6.0007324,2016/12/2,395.6,186.8,-6.220096,2.12,3.83,132.54,2.501048,6365163.0,100.17,100.34,-0.266062,3.388297,4164.53,4.86,109.64,4.65,5.79,3.55,0.174,1.375
-1.9126811,5.704554,2016/12/5,387.4,191.48,-6.220096,2.12,3.83,132.54,2.501048,6365163.0,100.17,100.34,-0.266062,3.388297,4164.53,4.86,109.64,4.65,5.79,3.55,0.174,1.375
-1.8748828,5.5344977,2016/12/6,387.4,191.48,-6.220096,2.12,3.83,132.54,2.501048,6365163.0,100.17,100.34,-0.266062,3.388297,4164.53,4.86,109.64,4.65,5.79,3.55,0.174,1.375
-1.8583728,5.4510846,2016/12/7,387.4,191.48,-6.220096,2.12,3.83,132.54,2.501048,6365163.0,100.17,100.34,-0.266062,3.388297,4164.53,4.86,109.64,4.65,5.79,3.55,0.174,1.375
-1.8335756,5.268814,2016/12/8,387.4,191.48,-6.220096,2.12,3.83,132.54,2.501048,6365163.0,100.17,100.34,-0.266062,3.388297,4164.53,4.86,109.64,4.65,5.79,3.55,0.174,1.375
-1.8192492,5.2121873,2016/12/9,387.4,191.48,-6.220096,2.12,3.83,132.54,2.501048,6365163.0,100.17,100.34,-0.266062,3.388297,4164.53,4.86,109.64,4.65,5.79,3.55,0.174,1.375
-1.9055768,5.5234733,2016/12/12,400.2,191.22,-6.220096,2.12,3.83,132.54,2.501048,6365163.0,100.17,100.34,-0.266062,3.388297,4164.53,4.86,109.64,4.65,5.79,3.55,0.174,1.375
-1.9217585,5.548461,2016/12/13,400.2,191.22,-6.220096,2.12,3.83,132.54,2.501048,6365163.0,100.17,100.34,-0.266062,3.388297,4164.53,4.86,109.64,4.65,5.79,3.55,0.174,1.375
-1.8946763,5.437428,2016/12/14,400.2,191.22,-6.220096,2.12,3.83,132.54,2.501048,6365163.0,100.17,100.34,-0.266062,3.388297,4164.53,4.86,109.64,4.65,5.79,3.55,0.174,1.375
-2.206508,6.4036903,2016/12/15,400.2,191.22,-6.220096,2.12,3.83,132.54,2.501048,6365163.0,100.17,100.34,-0.266062,3.388297,4164.53,4.86,109.64,4.65,5.79,3.55,0.174,1.375
-1.9878595,5.7744265,2016/12/16,400.2,191.22,-6.220096,2.12,3.83,132.54,2.501048,6365163.0,100.17,100.34,-0.266062,3.388297,4164.53,4.86,109.64,4.65,5.79,3.55,0.174,1.375
-1.9018544,5.4905105,2016/12/19,409.2,190.56,-6.220096,2.12,3.83,132.54,2.501048,6365163.0,100.17,100.34,-0.266062,3.388297,4164.53,4.86,109.64,4.65,5.79,3.55,0.174,1.375
-1.8979096,5.481918,2016/12/20,409.2,190.56,-6.220096,2.12,3.83,132.54,2.501048,6365163.0,100.17,100.34,-0.266062,3.388297,4164.53,4.86,109.64,4.65,5.79,3.55,0.174,1.375
-1.9762633,5.754114,2016/12/21,409.2,190.56,-6.220096,2.12,3.83,132.54,2.501048,6365163.0,100.17,100.34,-0.266062,3.388297,4164.53,4.86,109.64,4.65,5.79,3.55,0.174,1.375
-1.9245327,5.594952,2016/12/22,409.2,190.56,-6.220096,2.12,3.83,132.54,2.501048,6365163.0,100.17,100.34,-0.266062,3.388297,4164.53,4.86,109.64,4.65,5.79,3.55,0.174,1.375
-1.9359431,5.652051,2016/12/23,409.2,190.56,-6.220096,2.12,3.83,132.54,2.501048,6365163.0,100.17,100.34,-0.266062,3.388297,4164.53,4.86,109.64,4.65,5.79,3.55,0.174,1.375
-1.8413281,5.281766,2016/12/26,393.4,190.31,-6.220096,2.12,3.83,132.54,2.501048,6365163.0,100.17,100.34,-0.266062,3.388297,4164.53,4.86,109.64,4.65,5.79,3.55,0.174,1.375
-1.8586465,5.326511,2016/12/27,393.4,190.31,-6.220096,2.12,3.83,132.54,2.501048,6365163.0,100.17,100.34,-0.266062,3.388297,4164.53,4.86,109.64,4.65,5.79,3.55,0.174,1.375
-1.8519684,5.324173,2016/12/28,393.4,190.31,-6.220096,2.12,3.83,132.54,2.501048,6365163.0,100.17,100.34,-0.266062,3.388297,4164.53,4.86,109.64,4.65,5.79,3.55,0.174,1.375
-1.84218,5.313478,2016/12/29,393.4,190.31,-6.220096,2.12,3.83,132.54,2.501048,6365163.0,100.17,100.34,-0.266062,3.388297,4164.53,4.86,109.64,4.65,5.79,3.55,0.174,1.375
-1.7636445,5.0084205,2016/12/30,393.4,190.31,-6.220096,2.12,3.83,132.54,2.501048,6365163.0,100.17,100.34,-0.266062,3.388297,4164.53,4.86,109.64,4.65,5.79,3.55,0.174,1.375
-1.8586297,4.983252,2017/1/3,408.0,192.27,-11.967779,23.66,3.84,135.6,2.464213,6383156.0,100.83,100.32,-0.694241,4.771512,3883.04,3.49,109.72,3.47,6.12,3.54,0.173,1.375
-1.9341851,5.265158,2017/1/4,408.0,192.27,-11.967779,23.66,3.84,135.6,2.464213,6383156.0,100.83,100.32,-0.694241,4.771512,3883.04,3.49,109.72,3.47,6.12,3.54,0.173,1.375
