latent_dim1,latent_dim2,日期,日本M2+CD年增率,日本M1年增率,日本貼現率(月底值),韓國失業率,韓國消費者信心指數,韓國消費者物價指數年增率,韓國PPI,韓國GDP年增率,韓國出口貿易金額,韓國進口貿易金額,韓國M2,道瓊收盤,那斯達克收盤,S&P收盤,日經收盤,韓股收盤,台股收盤
-1.2027978,5.23411,2016/4/27,3.3,6.7,0.3,3.9,101.5,1.0,98.67,3.4,41081.553,32388.783,2299081.3,18041.55,4863.14,2095.15,17290.49,2015.4,8563.05
-1.3099848,5.4154773,2016/4/28,3.3,6.7,0.3,3.9,101.5,1.0,98.67,3.4,41081.553,32388.783,2299081.3,17830.76,4805.29,2075.81,16666.05,2000.93,8473.87
-1.2923297,5.398514,2016/4/29,3.3,6.7,0.3,3.9,101.5,1.0,98.67,3.4,41081.553,32388.783,2299081.3,17773.64,4775.36,2065.3,16666.05,1994.15,8377.9
-1.4027487,6.0881624,2016/5/3,3.3,6.8,0.3,3.7,99.2,0.8,98.79,3.4,39733.794,33025.444,2312801.2,17750.91,4763.22,2063.37,16147.38,1986.41,8294.12
-1.5486888,6.304656,2016/5/4,3.3,6.8,0.3,3.7,99.2,0.8,98.79,3.4,39733.794,33025.444,2312801.2,17651.26,4725.64,2051.12,16147.38,1976.71,8185.47
-1.4124464,6.0982885,2016/5/5,3.3,6.8,0.3,3.7,99.2,0.8,98.79,3.4,39733.794,33025.444,2312801.2,17660.71,4717.09,2050.63,16147.38,1976.71,8167.96
-1.418825,6.124257,2016/5/6,3.3,6.8,0.3,3.7,99.2,0.8,98.79,3.4,39733.794,33025.444,2312801.2,17740.63,4736.16,2057.14,16106.72,1976.71,8146.43
-1.4492924,6.1789722,2016/5/9,3.3,6.8,0.3,3.7,99.2,0.8,98.79,3.4,39733.794,33025.444,2312801.2,17705.91,4750.21,2058.69,16216.03,1967.81,8131.83
-1.3647991,6.014721,2016/5/10,3.3,6.8,0.3,3.7,99.2,0.8,98.79,3.4,39733.794,33025.444,2312801.2,17928.35,4809.88,2084.39,16565.19,1982.5,8156.29
-1.3487624,5.9925194,2016/5/11,3.3,6.8,0.3,3.7,99.2,0.8,98.79,3.4,39733.794,33025.444,2312801.2,17711.12,4760.69,2064.46,16579.01,1980.1,8135.56
-1.0418866,5.589531,2016/5/12,3.3,6.8,0.3,3.7,99.2,0.8,98.79,3.4,39733.794,33025.444,2312801.2,17720.5,4737.33,2064.11,16646.34,1977.49,8108.05
-0.3839572,4.596782,2016/5/13,3.3,6.8,0.3,3.7,99.2,0.8,98.79,3.4,39733.794,33025.444,2312801.2,17535.32,4717.68,2046.61,16412.21,1966.99,8053.69
-1.1659344,5.754242,2016/5/16,3.3,6.8,0.3,3.7,99.2,0.8,98.79,3.4,39733.794,33025.444,2312801.2,17710.71,4775.46,2066.66,16466.4,1967.91,8067.6
-1.1464566,5.7167597,2016/5/17,3.3,6.8,0.3,3.7,99.2,0.8,98.79,3.4,39733.794,33025.444,2312801.2,17529.98,4715.73,2047.21,16652.8,1968.06,8140.48
-1.2963269,5.9523015,2016/5/18,3.3,6.8,0.3,3.7,99.2,0.8,98.79,3.4,39733.794,33025.444,2312801.2,17526.62,4739.12,2047.63,16644.69,1956.73,8159.68
-1.4269675,6.1414413,2016/5/19,3.3,6.8,0.3,3.7,99.2,0.8,98.79,3.4,39733.794,33025.444,2312801.2,17435.4,4712.53,2040.04,16646.66,1946.78,8095.98
-1.2066647,5.8377585,2016/5/20,3.3,6.8,0.3,3.7,99.2,0.8,98.79,3.4,39733.794,33025.444,2312801.2,17500.94,4769.56,2052.32,16736.35,1947.67,8131.26
-1.1784824,5.783278,2016/5/23,3.3,6.8,0.3,3.7,99.2,0.8,98.79,3.4,39733.794,33025.444,2312801.2,17492.93,4765.78,2048.04,16654.6,1955.25,8344.44
-1.323515,6.054198,2016/5/24,3.3,6.8,0.3,3.7,99.2,0.8,98.79,3.4,39733.794,33025.444,2312801.2,17706.05,4861.06,2076.06,16498.76,1937.68,8300.66
-1.1935288,5.7419195,2016/5/25,3.3,6.8,0.3,3.7,99.2,0.8,98.79,3.4,39733.794,33025.444,2312801.2,17851.51,4894.89,2090.54,16757.35,1960.51,8396.2
-1.2636663,5.929134,2016/5/26,3.3,6.8,0.3,3.7,99.2,0.8,98.79,3.4,39733.794,33025.444,2312801.2,17828.29,4901.77,2090.1,16772.46,1957.06,8394.12
-1.1616093,5.758727,2016/5/27,3.3,6.8,0.3,3.7,99.2,0.8,98.79,3.4,39733.794,33025.444,2312801.2,17873.22,4933.51,2099.06,16834.84,1969.17,8463.61
-1.0286655,5.5401416,2016/5/30,3.3,6.8,0.3,3.7,99.2,0.8,98.79,3.4,39733.794,33025.444,2312801.2,17873.22,4933.51,2099.06,17068.02,1967.13,8535.87
-1.2272013,5.7971706,2016/5/31,3.3,6.8,0.3,3.7,99.2,0.8,98.79,3.4,39733.794,33025.444,2312801.2,17787.2,4948.06,2096.96,17234.98,1983.4,8535.59
-1.0153635,5.6000457,2016/6/1,3.3,7.1,0.3,3.6,98.8,0.7,99.02,3.4,45209.071,33890.231,2334256.2,17789.67,4952.25,2099.33,16955.73,1982.72,8597.16
-0.90501565,5.456502,2016/6/2,3.3,7.1,0.3,3.6,98.8,0.7,99.02,3.4,45209.071,33890.231,2334256.2,17838.56,4971.36,2105.26,16562.55,1985.11,8556.02
-1.1844281,5.8359656,2016/6/3,3.3,7.1,0.3,3.6,98.8,0.7,99.02,3.4,45209.071,33890.231,2334256.2,17807.06,4942.52,2099.13,16642.23,1985.84,8587.36
-1.3656379,6.1522403,2016/6/4,3.3,7.1,0.3,3.6,98.8,0.7,99.02,3.4,45209.071,33890.231,2334256.2,17807.06,4942.52,2099.13,16642.23,1985.84,8591.57
-1.0961761,5.809388,2016/6/6,3.3,7.1,0.3,3.6,98.8,0.7,99.02,3.4,45209.071,33890.231,2334256.2,17920.33,4968.71,2109.41,16580.03,1985.84,8597.11
-0.9661272,5.5889826,2016/6/7,3.3,7.1,0.3,3.6,98.8,0.7,99.02,3.4,45209.071,33890.231,2334256.2,17938.28,4961.75,2112.13,16675.45,2011.63,8679.9
-1.2551591,5.9865847,2016/6/8,3.3,7.1,0.3,3.6,98.8,0.7,99.02,3.4,45209.071,33890.231,2334256.2,18005.05,4974.64,2119.12,16830.92,2027.08,8715.48
-1.4646264,6.34533,2016/6/13,3.3,7.1,0.3,3.6,98.8,0.7,99.02,3.4,45209.071,33890.231,2334256.2,17732.48,4848.44,2079.06,16019.18,1979.06,8536.22
-1.2193769,6.0436354,2016/6/14,3.3,7.1,0.3,3.6,98.8,0.7,99.02,3.4,45209.071,33890.231,2334256.2,17674.82,4843.55,2075.32,15859.0,1972.03,8576.12
-1.0323107,5.7868595,2016/6/15,3.3,7.1,0.3,3.6,98.8,0.7,99.02,3.4,45209.071,33890.231,2334256.2,17640.17,4834.93,2071.5,15919.58,1968.83,8606.37
-1.3024288,6.194933,2016/6/16,3.3,7.1,0.3,3.6,98.8,0.7,99.02,3.4,45209.071,33890.231,2334256.2,17733.1,4844.92,2077.99,15434.14,1951.99,8494.14
-0.850833,5.5202303,2016/6/17,3.3,7.1,0.3,3.6,98.8,0.7,99.02,3.4,45209.071,33890.231,2334256.2,17675.16,4800.34,2071.22,15599.66,1953.4,8568.08
-1.1463764,5.9511433,2016/6/20,3.3,7.1,0.3,3.6,98.8,0.7,99.02,3.4,45209.071,33890.231,2334256.2,17804.87,4837.21,2083.25,15965.3,1981.12,8625.92
-0.79046994,5.4662585,2016/6/21,3.3,7.1,0.3,3.6,98.8,0.7,99.02,3.4,45209.071,33890.231,2334256.2,17829.73,4843.76,2088.9,16169.11,1982.7,8684.85
-1.1028003,5.85432,2016/6/22,3.3,7.1,0.3,3.6,98.8,0.7,99.02,3.4,45209.071,33890.231,2334256.2,17780.83,4833.32,2085.45,16065.72,1992.58,8716.25
-1.1218494,5.93669,2016/6/23,3.3,7.1,0.3,3.6,98.8,0.7,99.02,3.4,45209.071,33890.231,2334256.2,18011.07,4910.04,2113.32,16238.35,1986.71,8676.68
-1.4492701,6.4201984,2016/6/24,3.3,7.1,0.3,3.6,98.8,0.7,99.02,3.4,45209.071,33890.231,2334256.2,17400.75,4707.98,2037.41,14952.02,1925.24,8476.99
-1.2473403,6.0608215,2016/6/27,3.3,7.1,0.3,3.6,98.8,0.7,99.02,3.4,45209.071,33890.231,2334256.2,17140.24,4594.44,2000.54,15309.21,1926.85,8458.87
-1.3507568,6.1146307,2016/6/28,3.3,7.1,0.3,3.6,98.8,0.7,99.02,3.4,45209.071,33890.231,2334256.2,17409.72,4691.87,2036.09,15323.14,1936.22,8505.51
-1.0656037,5.792705,2016/6/29,3.3,7.1,0.3,3.6,98.8,0.7,99.02,3.4,45209.071,33890.231,2334256.2,17694.68,4779.25,2070.77,15566.83,1956.36,8586.56
-1.2872393,6.030906,2016/6/30,3.3,7.1,0.3,3.6,98.8,0.7,99.02,3.4,45209.071,33890.231,2334256.2,17929.99,4842.67,2098.86,15575.92,1970.35,8666.58
-0.75927025,5.115465,2016/7/1,3.3,7.5,0.3,3.5,101.0,0.4,98.91,2.6,40881.7,33371.802,2352245.1,17949.37,4862.57,2102.95,15682.48,1987.32,8738.24
-1.253529,5.9045196,2016/7/4,3.3,7.5,0.3,3.5,101.0,0.4,98.91,2.6,40881.7,33371.802,2352245.1,17949.37,4862.57,2102.95,15775.8,1995.3,8760.58
-1.3548163,6.0779333,2016/7/5,3.3,7.5,0.3,3.5,101.0,0.4,98.91,2.6,40881.7,33371.802,2352245.1,17840.62,4822.9,2088.55,15669.33,1989.85,8716.07
-1.4189384,6.181345,2016/7/6,3.3,7.5,0.3,3.5,101.0,0.4,98.91,2.6,40881.7,33371.802,2352245.1,17918.62,4859.16,2099.73,15378.99,1953.12,8575.75
-1.2399892,5.929029,2016/7/7,3.3,7.5,0.3,3.5,101.0,0.4,98.91,2.6,40881.7,33371.802,2352245.1,17895.88,4876.81,2097.9,15276.24,1974.08,8640.91
-0.9173011,5.356493,2016/7/11,3.3,7.5,0.3,3.5,101.0,0.4,98.91,2.6,40881.7,33371.802,2352245.1,18226.93,4988.64,2137.16,15708.82,1988.54,8786.47
-0.98135,5.4325113,2016/7/12,3.3,7.5,0.3,3.5,101.0,0.4,98.91,2.6,40881.7,33371.802,2352245.1,18347.67,5022.82,2152.14,16095.65,1991.23,8841.46
-1.0742068,5.580151,2016/7/13,3.3,7.5,0.3,3.5,101.0,0.4,98.91,2.6,40881.7,33371.802,2352245.1,18372.12,5005.73,2152.43,16231.43,2005.55,8857.75
-1.263997,5.8096013,2016/7/14,3.3,7.5,0.3,3.5,101.0,0.4,98.91,2.6,40881.7,33371.802,2352245.1,18506.41,5034.06,2163.75,16385.89,2008.77,8866.36
-1.1938791,5.6980963,2016/7/15,3.3,7.5,0.3,3.5,101.0,0.4,98.91,2.6,40881.7,33371.802,2352245.1,18516.55,5029.59,2161.74,16497.85,2017.26,8949.85
-1.1528791,5.6162567,2016/7/18,3.3,7.5,0.3,3.5,101.0,0.4,98.91,2.6,40881.7,33371.802,2352245.1,18533.05,5055.78,2166.89,16497.85,2021.11,9008.21
-1.1474898,5.6151543,2016/7/19,3.3,7.5,0.3,3.5,101.0,0.4,98.91,2.6,40881.7,33371.802,2352245.1,18559.01,5036.37,2163.78,16723.31,2016.89,9034.87
-1.2243854,5.755633,2016/7/20,3.3,7.5,0.3,3.5,101.0,0.4,98.91,2.6,40881.7,33371.802,2352245.1,18595.03,5089.93,2173.02,16681.89,2015.46,9007.68
-1.2289718,5.7421393,2016/7/21,3.3,7.5,0.3,3.5,101.0,0.4,98.91,2.6,40881.7,33371.802,2352245.1,18517.23,5073.9,2165.17,16810.22,2012.22,9056.56
-1.4844117,6.083755,2016/7/22,3.3,7.5,0.3,3.5,101.0,0.4,98.91,2.6,40881.7,33371.802,2352245.1,18570.85,5100.16,2175.03,16627.25,2010.34,9013.14
-1.2535628,5.7185974,2016/7/25,3.3,7.5,0.3,3.5,101.0,0.4,98.91,2.6,40881.7,33371.802,2352245.1,18493.06,5097.63,2168.48,16620.29,2012.32,8991.67
-1.1341786,5.543485,2016/7/26,3.3,7.5,0.3,3.5,101.0,0.4,98.91,2.6,40881.7,33371.802,2352245.1,18473.75,5110.05,2169.18,16383.04,2027.34,9024.79
-1.3261282,5.8311415,2016/7/27,3.3,7.5,0.3,3.5,101.0,0.4,98.91,2.6,40881.7,33371.802,2352245.1,18472.17,5139.81,2166.58,16664.82,2025.05,9063.39
-1.337761,5.8467646,2016/7/28,3.3,7.5,0.3,3.5,101.0,0.4,98.91,2.6,40881.7,33371.802,2352245.1,18456.35,5154.98,2170.06,16476.84,2021.1,9076.64
-1.4128219,5.9438577,2016/7/29,3.3,7.5,0.3,3.5,101.0,0.4,98.91,2.6,40881.7,33371.802,2352245.1,18432.24,5162.13,2173.6,16569.27,2016.19,8984.41
-1.1314172,5.418664,2016/8/1,3.2,7.5,0.3,3.6,101.9,0.5,99.0,2.6,40124.791,35103.611000000004,2377323.1,18404.51,5184.2,2170.84,16635.77,2029.61,9080.71
-1.3110555,5.6981797,2016/8/2,3.2,7.5,0.3,3.6,101.9,0.5,99.0,2.6,40124.791,35103.611000000004,2377323.1,18313.77,5137.73,2157.03,16391.45,2019.03,9068.76
-1.1875464,5.5073395,2016/8/3,3.2,7.5,0.3,3.6,101.9,0.5,99.0,2.6,40124.791,35103.611000000004,2377323.1,18355.0,5159.74,2163.79,16083.11,1994.79,9001.71
-1.4415023,6.059784,2016/8/4,3.2,7.5,0.3,3.6,101.9,0.5,99.0,2.6,40124.791,35103.611000000004,2377323.1,18352.05,5166.25,2164.25,16254.89,2000.03,9024.71
-1.198015,5.590618,2016/8/5,3.2,7.5,0.3,3.6,101.9,0.5,99.0,2.6,40124.791,35103.611000000004,2377323.1,18543.53,5221.12,2182.87,16254.45,2017.94,9092.12
-1.4731852,5.9816685,2016/8/8,3.2,7.5,0.3,3.6,101.9,0.5,99.0,2.6,40124.791,35103.611000000004,2377323.1,18529.29,5213.14,2180.89,16650.57,2031.12,9150.26
-1.3648945,5.85429,2016/8/9,3.2,7.5,0.3,3.6,101.9,0.5,99.0,2.6,40124.791,35103.611000000004,2377323.1,18533.05,5225.48,2181.74,16764.97,2043.78,9155.08
-0.9883725,5.224297,2016/8/10,3.2,7.5,0.3,3.6,101.9,0.5,99.0,2.6,40124.791,35103.611000000004,2377323.1,18495.66,5204.59,2175.49,16735.12,2044.64,9200.42
-0.983733,5.280368,2016/8/11,3.2,7.5,0.3,3.6,101.9,0.5,99.0,2.6,40124.791,35103.611000000004,2377323.1,18613.52,5228.4,2185.79,16735.12,2048.8,9131.83
-1.1466999,5.4605827,2016/8/12,3.2,7.5,0.3,3.6,101.9,0.5,99.0,2.6,40124.791,35103.611000000004,2377323.1,18576.47,5232.9,2184.05,16919.92,2050.47,9150.39
-1.7171535,6.3437448,2016/8/15,3.2,7.5,0.3,3.6,101.9,0.5,99.0,2.6,40124.791,35103.611000000004,2377323.1,18636.05,5262.02,2190.15,16869.56,2050.47,9148.51
-1.3747171,5.843189,2016/8/16,3.2,7.5,0.3,3.6,101.9,0.5,99.0,2.6,40124.791,35103.611000000004,2377323.1,18552.02,5227.11,2178.15,16596.51,2047.76,9110.36
-1.2636918,5.681736,2016/8/17,3.2,7.5,0.3,3.6,101.9,0.5,99.0,2.6,40124.791,35103.611000000004,2377323.1,18573.94,5228.66,2182.22,16745.64,2043.75,9117.7
-1.5364114,6.1039963,2016/8/18,3.2,7.5,0.3,3.6,101.9,0.5,99.0,2.6,40124.791,35103.611000000004,2377323.1,18597.7,5240.15,2187.02,16486.01,2055.47,9122.5
-1.4750329,6.0224314,2016/8/19,3.2,7.5,0.3,3.6,101.9,0.5,99.0,2.6,40124.791,35103.611000000004,2377323.1,18552.57,5238.38,2183.87,16545.82,2056.24,9034.27
-1.4699734,6.015377,2016/8/22,3.2,7.5,0.3,3.6,101.9,0.5,99.0,2.6,40124.791,35103.611000000004,2377323.1,18529.42,5244.6,2182.64,16598.19,2042.16,8981.81
-1.2415019,5.636679,2016/8/23,3.2,7.5,0.3,3.6,101.9,0.5,99.0,2.6,40124.791,35103.611000000004,2377323.1,18547.3,5260.08,2186.9,16497.36,2049.93,9030.93
-1.3532305,5.821103,2016/8/24,3.2,7.5,0.3,3.6,101.9,0.5,99.0,2.6,40124.791,35103.611000000004,2377323.1,18481.48,5217.7,2175.44,16597.3,2043.76,9017.38
-1.3501462,5.8068323,2016/8/25,3.2,7.5,0.3,3.6,101.9,0.5,99.0,2.6,40124.791,35103.611000000004,2377323.1,18448.41,5212.2,2172.47,16555.95,2042.92,9115.47
-1.3800602,5.8971953,2016/8/26,3.2,7.5,0.3,3.6,101.9,0.5,99.0,2.6,40124.791,35103.611000000004,2377323.1,18395.4,5218.92,2169.04,16360.71,2037.5,9131.72
-1.3883952,5.868902,2016/8/29,3.2,7.5,0.3,3.6,101.9,0.5,99.0,2.6,40124.791,35103.611000000004,2377323.1,18502.99,5232.33,2180.38,16737.49,2032.35,9110.17
-1.2324044,5.599159,2016/8/30,3.2,7.5,0.3,3.6,101.9,0.5,99.0,2.6,40124.791,35103.611000000004,2377323.1,18454.3,5222.99,2176.12,16725.36,2039.74,9110.56
-1.600375,6.169415,2016/8/31,3.2,7.5,0.3,3.6,101.9,0.5,99.0,2.6,40124.791,35103.611000000004,2377323.1,18400.88,5213.22,2170.95,16887.4,2034.65,9068.85
-1.7637028,6.32226,2016/9/1,3.4,7.9,0.3,3.6,101.8,1.3,99.23,2.6,40846.252,33988.443,2383040.5,18419.3,5227.21,2170.86,16926.84,2032.72,9001.15
-1.63491,6.075014,2016/9/2,3.4,7.9,0.3,3.6,101.8,1.3,99.23,2.6,40846.252,33988.443,2383040.5,18491.96,5249.9,2179.98,16925.68,2038.31,8987.55
-1.5232419,5.845381,2016/9/5,3.4,7.9,0.3,3.6,101.8,1.3,99.23,2.6,40846.252,33988.443,2383040.5,18491.96,5249.9,2179.98,17037.63,2060.08,9090.13
-1.6749005,6.124527,2016/9/6,3.4,7.9,0.3,3.6,101.8,1.3,99.23,2.6,40846.252,33988.443,2383040.5,18538.12,5275.91,2186.48,17081.98,2066.53,9181.85
-1.5676166,5.94702,2016/9/7,3.4,7.9,0.3,3.6,101.8,1.3,99.23,2.6,40846.252,33988.443,2383040.5,18526.14,5283.93,2186.16,17012.44,2061.88,9259.07
-1.5308353,5.8452654,2016/9/8,3.4,7.9,0.3,3.6,101.8,1.3,99.23,2.6,40846.252,33988.443,2383040.5,18479.91,5259.48,2181.3,16958.77,2063.73,9262.89
-1.7130994,6.206847,2016/9/9,3.4,7.9,0.3,3.6,101.8,1.3,99.23,2.6,40846.252,33988.443,2383040.5,18085.45,5125.91,2127.81,16965.76,2037.87,9164.88
-1.5980105,6.0170646,2016/9/10,3.4,7.9,0.3,3.6,101.8,1.3,99.23,2.6,40846.252,33988.443,2383040.5,18085.45,5125.91,2127.81,16965.76,2037.87,9053.69
-1.6703275,6.206749,2016/9/12,3.4,7.9,0.3,3.6,101.8,1.3,99.23,2.6,40846.252,33988.443,2383040.5,18325.07,5211.89,2159.04,16672.92,1991.48,8947.06
-1.5961443,6.076787,2016/9/13,3.4,7.9,0.3,3.6,101.8,1.3,99.23,2.6,40846.252,33988.443,2383040.5,18066.75,5155.26,2127.02,16729.04,1999.36,8940.83
-1.7575887,6.4005175,2016/9/14,3.4,7.9,0.3,3.6,101.8,1.3,99.23,2.6,40846.252,33988.443,2383040.5,18034.77,5173.77,2125.77,16614.24,1999.36,8902.3
-1.4972358,5.9232545,2016/9/19,3.4,7.9,0.3,3.6,101.8,1.3,99.23,2.6,40846.252,33988.443,2383040.5,18120.17,5235.03,2139.12,16519.29,2015.78,9152.88
-1.6358193,6.1466084,2016/9/20,3.4,7.9,0.3,3.6,101.8,1.3,99.23,2.6,40846.252,33988.443,2383040.5,18129.96,5241.35,2139.76,16492.15,2025.71,9161.58
-1.4687864,5.8124337,2016/9/21,3.4,7.9,0.3,3.6,101.8,1.3,99.23,2.6,40846.252,33988.443,2383040.5,18293.7,5295.18,2163.12,16807.62,2035.99,9228.5
-1.3665923,5.667967,2016/9/22,3.4,7.9,0.3,3.6,101.8,1.3,99.23,2.6,40846.252,33988.443,2383040.5,18392.46,5339.52,2177.18,16807.62,2049.7,9235.26
-1.6598415,6.1642847,2016/9/23,3.4,7.9,0.3,3.6,101.8,1.3,99.23,2.6,40846.252,33988.443,2383040.5,18261.45,5305.75,2164.69,16754.02,2054.07,9284.62
-1.5018845,5.8511453,2016/9/26,3.4,7.9,0.3,3.6,101.8,1.3,99.23,2.6,40846.252,33988.443,2383040.5,18094.83,5257.49,2146.1,16544.56,2047.11,9194.52
-1.2143904,5.3646865,2016/9/29,3.4,7.9,0.3,3.6,101.8,1.3,99.23,2.6,40846.252,33988.443,2383040.5,18143.45,5269.15,2151.13,16693.71,2068.72,9270.9
-1.7393028,6.2989287,2016/9/30,3.4,7.9,0.3,3.6,101.8,1.3,99.23,2.6,40846.252,33988.443,2383040.5,18308.15,5312.0,2168.27,16449.84,2043.63,9166.85
-1.3278884,5.233859,2016/10/3,3.6,8.3,0.3,3.4,102.0,1.5,99.52,2.4,41983.32900000001,35050.112,2391059.2,18253.85,5300.87,2161.2,16598.67,2043.63,9234.2
-1.2989659,5.1887727,2016/10/4,3.6,8.3,0.3,3.4,102.0,1.5,99.52,2.4,41983.32900000001,35050.112,2391059.2,18168.45,5289.66,2150.49,16735.65,2054.86,9287.77
-1.4867228,5.5735426,2016/10/5,3.6,8.3,0.3,3.4,102.0,1.5,99.52,2.4,41983.32900000001,35050.112,2391059.2,18281.03,5316.02,2159.73,16819.24,2053.0,9272.28
-1.6454353,5.912403,2016/10/6,3.6,8.3,0.3,3.4,102.0,1.5,99.52,2.4,41983.32900000001,35050.112,2391059.2,18268.5,5306.85,2160.77,16899.1,2065.3,9284.31
-1.5712962,5.7681375,2016/10/7,3.6,8.3,0.3,3.4,102.0,1.5,99.52,2.4,41983.32900000001,35050.112,2391059.2,18240.49,5292.41,2153.74,16860.09,2053.8,9265.81
-1.6060734,5.9124045,2016/10/11,3.6,8.3,0.3,3.4,102.0,1.5,99.52,2.4,41983.32900000001,35050.112,2391059.2,18128.66,5246.79,2136.73,17024.76,2031.93,9219.82
-1.6514298,5.9595985,2016/10/12,3.6,8.3,0.3,3.4,102.0,1.5,99.52,2.4,41983.32900000001,35050.112,2391059.2,18144.2,5239.02,2139.18,16840.0,2033.73,9252.6
-1.5097777,5.66456,2016/10/13,3.6,8.3,0.3,3.4,102.0,1.5,99.52,2.4,41983.32900000001,35050.112,2391059.2,18098.94,5213.33,2132.55,16774.24,2015.44,9219.17
-1.5652717,5.835543,2016/10/14,3.6,8.3,0.3,3.4,102.0,1.5,99.52,2.4,41983.32900000001,35050.112,2391059.2,18138.38,5214.16,2132.98,16856.37,2022.66,9165.17
-1.5877124,5.8603907,2016/10/17,3.6,8.3,0.3,3.4,102.0,1.5,99.52,2.4,41983.32900000001,35050.112,2391059.2,18086.4,5199.82,2126.5,16900.12,2027.61,9176.22
-1.3857983,5.4230256,2016/10/18,3.6,8.3,0.3,3.4,102.0,1.5,99.52,2.4,41983.32900000001,35050.112,2391059.2,18161.94,5243.84,2139.6,16963.61,2040.43,9222.58
-1.4768245,5.5546575,2016/10/19,3.6,8.3,0.3,3.4,102.0,1.5,99.52,2.4,41983.32900000001,35050.112,2391059.2,18202.62,5246.41,2144.29,16998.91,2040.94,9283.99
-1.6347746,5.931692,2016/10/20,3.6,8.3,0.3,3.4,102.0,1.5,99.52,2.4,41983.32900000001,35050.112,2391059.2,18162.35,5241.83,2141.34,17235.5,2040.6,9317.24
-1.5096446,5.603576,2016/10/21,3.6,8.3,0.3,3.4,102.0,1.5,99.52,2.4,41983.32900000001,35050.112,2391059.2,18145.71,5257.4,2141.16,17184.59,2033.0,9306.57
-1.6479868,5.9303894,2016/10/24,3.6,8.3,0.3,3.4,102.0,1.5,99.52,2.4,41983.32900000001,35050.112,2391059.2,18223.03,5309.83,2151.33,17234.42,2047.74,9322.5
-1.6196586,5.9477777,2016/10/25,3.6,8.3,0.3,3.4,102.0,1.5,99.52,2.4,41983.32900000001,35050.112,2391059.2,18169.27,5283.4,2143.16,17365.25,2037.17,9385.65
-1.6106888,5.8347855,2016/10/26,3.6,8.3,0.3,3.4,102.0,1.5,99.52,2.4,41983.32900000001,35050.112,2391059.2,18199.33,5250.27,2139.43,17391.84,2013.89,9362.25
-1.695922,6.0569043,2016/10/27,3.6,8.3,0.3,3.4,102.0,1.5,99.52,2.4,41983.32900000001,35050.112,2391059.2,18169.68,5215.97,2133.04,17336.42,2024.12,9299.55
-1.6543399,5.962407,2016/10/28,3.6,8.3,0.3,3.4,102.0,1.5,99.52,2.4,41983.32900000001,35050.112,2391059.2,18161.19,5190.1,2126.41,17446.41,2019.42,9306.92
-1.5243405,5.649698,2016/10/31,3.6,8.3,0.3,3.4,102.0,1.5,99.52,2.4,41983.32900000001,35050.112,2391059.2,18142.42,5189.14,2126.15,17425.02,2008.19,9290.12
-1.6929687,5.5855465,2016/11/1,3.8,8.7,0.3,3.1,95.7,1.5,99.97,2.4,45309.141,37240.858,2406393.5,18037.1,5153.58,2111.72,17442.4,2007.39,9272.7
-1.7152777,5.674369,2016/11/2,3.8,8.7,0.3,3.1,95.7,1.5,99.97,2.4,45309.141,37240.858,2406393.5,17959.64,5105.57,2097.94,17134.68,1978.94,9139.04
-1.7340041,5.7615533,2016/11/3,3.8,8.7,0.3,3.1,95.7,1.5,99.97,2.4,45309.141,37240.858,2406393.5,17930.67,5058.41,2088.66,17134.68,1983.8,9067.27
-1.7210728,5.6904974,2016/11/4,3.8,8.7,0.3,3.1,95.7,1.5,99.97,2.4,45309.141,37240.858,2406393.5,17888.28,5046.37,2085.18,16905.36,1982.02,9068.15
-1.7290243,5.6938553,2016/11/7,3.8,8.7,0.3,3.1,95.7,1.5,99.97,2.4,45309.141,37240.858,2406393.5,18259.6,5166.17,2131.52,17177.21,1997.58,9189.84
-1.6823343,5.618121,2016/11/8,3.8,8.7,0.3,3.1,95.7,1.5,99.97,2.4,45309.141,37240.858,2406393.5,18332.74,5193.49,2139.56,17171.38,2003.38,9217.43
-2.1151865,6.691177,2016/11/9,3.8,8.7,0.3,3.1,95.7,1.5,99.97,2.4,45309.141,37240.858,2406393.5,18589.69,5251.07,2163.26,16251.54,1958.38,8943.2
-2.0722175,6.4598036,2016/11/10,3.8,8.7,0.3,3.1,95.7,1.5,99.97,2.4,45309.141,37240.858,2406393.5,18807.88,5208.8,2167.48,17344.42,2002.6,9152.18
-2.11926,6.5942583,2016/11/11,3.8,8.7,0.3,3.1,95.7,1.5,99.97,2.4,45309.141,37240.858,2406393.5,18847.66,5237.11,2164.45,17374.79,1984.43,8957.76
-1.9739946,6.3242455,2016/11/14,3.8,8.7,0.3,3.1,95.7,1.5,99.97,2.4,45309.141,37240.858,2406393.5,18868.69,5218.4,2164.2,17672.62,1974.4,8940.4
-1.879882,6.1019278,2016/11/15,3.8,8.7,0.3,3.1,95.7,1.5,99.97,2.4,45309.141,37240.858,2406393.5,18923.06,5275.62,2180.39,17668.15,1967.53,8931.03
-1.7847961,5.901167,2016/11/16,3.8,8.7,0.3,3.1,95.7,1.5,99.97,2.4,45309.141,37240.858,2406393.5,18868.14,5294.58,2176.94,17862.21,1979.65,8962.22
-1.9708802,6.2620935,2016/11/17,3.8,8.7,0.3,3.1,95.7,1.5,99.97,2.4,45309.141,37240.858,2406393.5,18903.82,5333.97,2187.12,17862.63,1980.55,8995.26
